Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
376,1.22089577,0.11624267,0.54520457,0.83826947,-0.4918958,-0.6912021,0.0379161,-0.1805241,0.34868964,-0.2186385,-0.5331708,0.8774083,0.72065612,-0.2186724,-0.2930549,-0.3174871,-0.0108317,-0.8055241,0.21128814,-0.0590289,-0.2196795,-0.4266442,-0.0011562,0.45117346,0.4774816,0.26555702,-0.0185553,0.01565601,12.89,0
376,-0.4399465,0.99479515,1.35705761,-0.0502882,0.10803005,-0.3146208,0.50091007,0.2346514,-0.577012,-0.3700602,1.781782,0.42237359,-0.6589247,-0.0656006,0.50014468,0.25742548,0.14618816,-0.0801332,-0.2326243,0.04684905,-0.1781576,-0.4767674,0.0367396,0.15532067,-0.3119729,0.07360901,0.25420267,0.08536748,4.45,0
376,0.89405621,-0.0310012,1.51466468,2.58727619,-0.2226926,1.98777212,-0.9221063,0.78293957,0.18150979,0.31834469,0.16881016,0.25373558,-0.8327258,-0.1244401,0.84536523,-0.7039914,0.94988572,-2.1576237,-2.5144203,-0.3354825,0.05281886,0.39470347,0.21267594,-0.6544278,-0.0896335,0.06605364,0.1077874,0.02467558,11.39,0
377,1.16691882,0.02704909,0.51387518,0.86096535,-0.5194516,-0.6811474,0.07499194,-0.1877761,0.34539869,-0.2316519,-0.5327705,0.87855912,0.72563745,-0.2123469,-0.2895401,-0.313802,-0.0100034,-0.7997996,0.20236437,-0.0021302,-0.2027497,-0.4413906,-0.0257825,0.45260713,0.46722272,0.26257716,-0.0238344,0.02052086,40.83,0
378,-0.4604456,0.72056064,0.24783576,-0.687521,-0.6276711,-1.1297097,0.42656047,0.05519497,-2.0634621,-0.2787322,-0.0513714,-0.3753347,1.28199009,-0.8776989,0.54334378,0.87403994,1.42813285,-0.9333028,1.2396252,0.34473765,0.32956468,0.70510969,0.03709268,0.37331631,-0.1769418,-0.1561613,0.01163128,0.11635929,85.25,0
379,-1.8960993,-1.8290462,1.18122214,3.8978458,-1.6864687,1.97637076,-0.5641072,-2.4004649,-0.9792018,-0.2847235,0.28479942,0.59231894,-0.6539261,0.51077322,-0.5450637,0.30955546,0.25924657,0.6604703,0.97884252,2.5386362,-0.9363461,-0.5166258,-0.9116817,0.02510564,0.65669918,0.2008678,-0.0889937,0.33981393,881.13,0
380,-1.2998368,0.88181746,1.45284188,-1.2936983,-0.025105,-1.1701026,0.8616102,-0.1939335,0.59200095,0.24197886,0.1449733,-0.5838913,-1.5953453,0.03261289,0.75283386,-0.0942864,-0.163427,-1.111176,-1.1240246,0.06597901,-0.2725627,-0.360853,0.22391121,0.59892962,-0.3977046,0.63714078,0.23487228,0.02137879,0,0
380,1.15892316,0.16506434,0.50731564,0.45605201,-0.1935999,-0.180777,-0.0704875,0.04668809,-0.3029182,0.0389728,1.7967985,1.43689301,0.76524944,0.35594689,0.52382776,0.18245039,-0.427412,-0.5614325,-0.193425,-0.0617653,-0.1669147,-0.4769455,0.13945995,0.02822505,0.1304642,0.10422455,-0.0143287,0.00802559,9.99,0
382,-0.8042755,0.37952331,1.89252467,0.31588554,-0.194783,-0.2489838,0.42256516,-0.0283211,-0.2476605,-0.4887354,0.01810394,0.745749,0.81192358,-0.3391263,0.41271011,-1.0816026,0.80611272,-1.2311635,1.10907044,0.11726056,-0.1528997,-0.2137264,0.17470585,0.48681551,-0.36568,0.96330137,-0.0455452,0.11052821,45.38,0
383,-0.907909,1.62222322,0.03638136,0.52625358,0.34355994,-0.8141257,1.28635298,-0.513284,0.65009122,2.3745334,1.27695541,-0.1566403,-1.3462386,0.08583979,0.2560815,-0.5963717,-0.6246881,0.37603146,0.58400991,0.59328931,-0.1187349,0.64032881,0.02233861,0.29744526,-0.6506079,-0.5301753,-0.0422958,-0.4908017,17.99,0
383,-0.6719834,1.28681445,1.5752138,-0.2899934,0.60195937,-0.3999228,1.46642177,-0.7920993,0.74727344,1.20600706,0.45188371,-0.3001032,0.05139967,-1.4593971,1.3057647,-0.3029772,-0.1592956,-0.7532597,-0.5261304,0.74632006,-0.5358652,-0.5295305,-0.1129279,0.01422473,-0.1836742,0.00170135,-0.0659694,-0.6208597,16,0
384,0.45078967,-2.1685327,-0.8240395,-0.3510206,-0.9840331,-0.0790245,0.2744087,-0.1831592,-0.9496512,0.5801427,0.07021702,0.00828918,-0.4092444,0.42121006,-0.5385277,-1.2484641,-0.1954159,1.56371475,-0.0033218,0.51792623,-0.1577922,-1.0579714,-0.5591705,-0.4694044,0.31007472,1.07646262,-0.1735584,0.06521003,510.22,0
386,1.21313584,0.46214252,0.66459935,1.3011353,-0.4074156,-0.9941247,0.18062557,-0.279035,-0.2164893,0.01601158,0.12477998,1.04970945,1.42461025,0.03487633,0.79465835,0.0395193,-0.4554069,-0.3589716,-0.6050132,-0.0654262,0.0698337,0.31899367,-0.0480257,0.75893586,0.61622073,-0.3540567,0.03249164,0.03026417,1,0
386,0.07193637,-1.6019993,-0.6061928,1.59162339,-0.36429,0.31996804,0.85667585,-0.0526342,-0.1884265,-0.1328159,0.91897804,0.76918761,-0.5102274,0.6707915,-0.3150539,-0.2807221,-0.1622377,-0.1142636,-0.2542438,0.95955938,0.36407819,-0.1104418,-0.6690581,-0.2621522,0.55565558,-0.2881295,-0.0895,0.09558394,575.33,0
387,1.24802215,0.36782058,0.05819184,0.93329534,0.44392891,0.22640328,0.11565439,-0.05958,-0.1555278,-0.0335059,-0.8411984,0.69327403,1.61216032,0.01489287,1.15516304,0.15807596,-0.6668286,-0.4592044,-0.4079041,-0.0376502,-0.0753031,-0.0985615,-0.1371781,-0.9409029,0.64549968,-0.3342337,0.04427094,0.01585049,10,0
388,-0.517234,0.59924084,2.91395039,0.37499355,-0.4533711,-0.4078929,0.65332572,-0.3377564,0.71325207,-0.2925092,-0.4311665,0.009448,-0.5527117,-0.8437099,-0.362612,-0.1368144,-0.4640196,-0.1468097,-0.8213496,-0.0748476,-0.016612,0.39459845,-0.1510372,0.89623199,-0.3351503,-0.6800621,-0.2861088,-0.2986992,12.99,0
388,0.19948941,0.70563583,1.39811485,1.21964719,0.14919614,-0.6989323,-0.5510057,-0.8720243,-0.3703237,-0.0321756,0.50683395,0.94959832,0.68968578,0.39438042,1.41282879,-0.5213192,0.24103497,-0.9895133,-0.3265116,-0.2036325,0.64089037,-0.7013413,-0.757939,0.63951006,0.14769593,-0.544986,0.27452779,0.28055474,9.99,0
389,-1.5819267,1.7547532,0.79600331,-0.5580839,0.3029751,-0.0687014,0.776211,-0.0571652,1.03610372,1.9311623,1.46621984,-0.3597995,-1.5194014,-0.7590876,0.79161053,0.1671805,-0.2593995,0.05338128,-0.1966186,0.90832187,-0.511518,-0.7294462,-0.0291766,-0.4303278,-0.0120863,0.0803179,0.54010667,0.03493417,8.93,0
389,1.22847757,-1.0979475,1.62901262,-0.0055503,-1.9698685,0.25027644,-1.3817818,0.17450657,0.64116179,0.20816966,-1.3880428,0.92718048,0.9542758,-1.4366611,-1.7882159,-2.0389415,0.72370477,0.58906674,-0.1086077,-0.412463,-0.5260639,-0.5664749,0.04596926,0.4753501,0.16465036,1.06943713,0.0277398,0.02668028,29.95,0
391,-0.8299322,0.43025043,1.30370767,1.04055937,0.82220979,0.84483014,0.58986527,0.04579074,-0.1486446,0.31052287,0.17893231,-0.3146356,-1.5100593,0.18233121,-0.1577135,-0.7839544,0.03739076,0.24267695,1.44209295,-0.0588158,-0.075179,0.09603817,-0.1394146,-0.8597392,0.12123541,-0.2049619,-0.2922472,-0.0589955,27.7,0
392,-2.1534909,0.10402093,1.4595315,-1.6132839,-1.0713606,0.192161,-0.3327478,0.46271746,-0.2095695,0.23799587,-1.6369911,-0.1450063,1.19462794,-1.2767507,-1.2288461,1.18370927,0.20108789,-1.3238236,0.67605315,0.227422,-0.1019368,0.09673451,-0.4903253,-0.3926623,0.6085776,-0.3383817,-0.3521319,-0.422726,82.29,0
393,-2.5954997,1.31159182,1.32308131,-1.1278489,0.30746737,-0.5182018,-2.0988166,-4.382469,1.72453456,0.19867992,0.38159179,0.78088973,-0.2478109,0.0469023,2.5013947,-1.4321268,0.73297944,-0.1832393,1.07563088,-1.1486743,3.98038383,-0.8358446,-1.7863289,0.4855944,-0.5351581,-0.6841432,-0.422542,0.04707804,64.04,0
394,1.29305347,0.45796917,-1.9404501,0.17314886,2.60956977,3.01411707,-0.2694148,0.75442044,-0.2210091,-0.6207999,0.34874843,-0.2961049,-0.1187357,-1.192582,1.2783935,0.92326782,0.39537938,1.0390377,-0.2529239,0.02502008,-0.1211256,-0.4277533,-0.1593357,0.85713471,0.8500549,-0.3116851,0.03753621,0.05061751,1,0
394,-0.5530921,1.66759065,-0.0473574,0.51424889,0.58938849,-0.6354105,1.12661087,-0.3118823,0.03524713,1.70493603,1.11233607,0.61677746,0.21765119,0.09326923,0.05164317,-0.47114,-0.7009577,0.35166571,0.70954866,0.57773417,-0.0335365,0.68765835,-0.0766931,0.01480959,-0.5907134,-0.4829984,0.13771731,-0.3349147,1.55,0
399,1.09166592,0.06868211,1.23033367,2.55447386,-0.4541687,0.91578111,-0.7010163,0.39686627,0.30757067,0.47523501,-1.4106248,-0.5085941,-0.9709558,-0.1991049,0.11045248,0.54179555,-0.2740241,-0.3333023,-0.9907317,-0.2166379,-0.0984395,-0.1784282,0.007277,-0.5040252,0.25597448,0.0222133,0.04871445,0.02705673,15.19,0
402,-0.160626,-0.0644593,2.53107243,-1.3282679,-0.97043,0.1850305,-0.3801843,0.07811906,1.77595623,-1.2423148,-0.3649538,0.43545687,0.03950152,-0.7605883,1.70160413,-1.2334167,0.4977764,0.19469972,1.43068505,0.13032221,0.26212375,1.34069625,-0.25386,0.17860053,-0.4911211,0.244972,0.07482909,-0.0699236,0.01,0
403,1.2374128,0.51236483,0.68774556,1.69387239,-0.2363226,-0.6502317,0.11806621,-0.2305453,-0.8085225,0.51128378,-0.1781588,0.76290909,1.70092326,-0.1338606,0.40241775,0.68466826,-0.6093953,-0.7042765,-0.7207255,-0.0067162,-0.077543,-0.1782197,0.03872219,0.47121815,0.28924869,0.87180308,-0.0668839,0.01298638,0,0
403,0.69959858,-2.6317274,0.66157619,-0.7072537,-2.2609996,0.3609695,-1.0696563,-0.0535441,-0.833647,0.91535474,-1.527099,-0.013669,1.59493395,-1.4672087,-1.4172283,-0.8772178,0.89323836,0.03565772,0.24835181,0.54091187,0.04988157,0.06813226,-0.4993732,-0.0287427,0.4608525,-0.0034031,0.0204487,0.09299388,411.88,0
403,1.13154131,-0.1743613,0.9926215,0.60003201,-1.0219342,-0.644779,-0.4286194,-0.0320706,0.5163178,-0.1189852,-0.3660304,0.11652125,0.05190835,0.01439084,1.42491668,0.67257397,-0.5639226,0.03169757,-0.3851138,0.00661885,0.02206835,-0.0311495,0.02284548,0.414591,0.12993494,0.38722799,-0.0164235,0.03425473,52.4,0
403,1.08521407,-0.2284636,0.77450296,1.37928162,-0.4699,0.76573075,-0.5892835,0.42697611,0.86598734,-0.0439112,0.28529586,0.42766801,-1.7763365,0.09202087,-1.210169,-0.4529073,0.15503846,-0.0944292,0.16811871,-0.2624784,-0.0690347,0.04999485,-0.1118141,-0.3196417,0.57409203,-0.2504817,0.05751707,0.00698608,15,0
404,0.63880634,1.77245109,-1.748258,1.29769973,1.78587162,-1.0501968,1.48573004,-0.780631,0.4169914,0.00268997,0.90887509,-0.6728251,0.37209981,-4.4074318,1.42805283,0.37142187,2.56143734,1.04281488,-0.6356376,0.58965387,-0.3596135,-0.0615405,-0.0514277,-0.7647376,-0.4241813,-0.4186291,-0.0032585,-0.5412365,0.99,0
405,-0.8449534,1.39604365,1.32580363,0.50309209,0.00560921,-0.7278161,0.69273187,0.25197171,-1.4427642,-0.4473687,-0.6431293,0.63172416,1.56794037,0.04490974,-0.5040565,1.07501165,-0.8213825,-0.5854948,-1.58458,-0.1465577,0.09680363,0.0692206,0.02552157,0.45055565,-0.4027275,0.60758824,-0.0910735,0.08090606,27.13,0
406,-0.814054,1.53822156,1.11568996,-0.0516668,0.09233416,-1.0133979,0.74885087,-0.1248139,-0.207407,0.07284173,0.05828453,0.63990303,1.428942,-0.8304825,0.78231785,0.27896411,-0.0836263,-0.333308,-0.1584287,0.44519894,-0.3114516,-0.6275438,-0.0164686,0.36340252,-0.0146311,0.07691415,0.46747841,0.22812287,1.98,0
406,-2.3122265,1.95199201,-1.6098507,3.99790559,-0.5221879,-1.4265453,-2.5373873,1.39165725,-2.7700893,-2.7722721,3.20203321,-2.8999074,-0.5952219,-4.2892538,0.38972412,-1.1407472,-2.8300557,-0.0168225,0.41695571,0.12691056,0.51723237,-0.0350494,-0.4652111,0.3201982,0.04451917,0.1778398,0.261145,-0.1432759,0,1
406,-1.6450086,-2.0907991,1.59256684,-1.3888526,1.73289919,-1.6310588,-0.9228594,0.01381445,1.76077706,-1.2701643,-1.4010532,0.35601814,0.1915797,-0.4732749,0.70789526,-0.179083,-0.8169051,0.63124654,0.3094465,0.5642458,0.24815501,0.41549648,0.29329394,-0.463425,-0.4051754,-0.9241033,0.00658569,0.01868301,46.68,0
407,-0.9181094,0.7985422,1.75349409,-0.5769854,-0.5547799,0.11954187,1.09615257,-0.1145907,-0.2132913,-0.742607,-0.1387497,0.59989904,1.20891998,-0.3814997,0.71638508,0.47298651,-0.6848159,-0.6492516,-1.3789509,-0.2056947,0.05074812,0.20131413,0.02356754,0.10742841,-0.4644655,0.00493847,-0.0680133,0.09383432,146.25,0
408,-2.9907915,1.93298472,0.42352428,-2.0199246,-0.1086413,-0.29571,0.62970465,-0.044991,2.42475579,3.33444312,1.47448581,0.12129148,-0.9291458,-0.9299012,0.44933846,0.33037565,-1.0633178,-0.356875,-0.9897977,1.29892144,-0.5727446,-0.3251972,0.1542976,-0.3315124,0.23459874,0.76006965,0.95537669,0.53652398,7.3,0
409,-0.5449222,0.59540736,1.81326091,-1.3446697,0.01686425,-0.6013975,0.66087586,-0.0589779,0.31703324,-0.5231901,-0.3864839,-0.7168435,-1.3072115,0.0182659,0.92646371,0.28224786,-0.427226,-0.6716675,-1.0321181,-0.0168482,-0.1230479,-0.1482281,-0.0760755,0.07403619,-0.4866332,0.7245487,0.10429423,-0.0551096,0.77,0
409,1.2437575,-0.7777645,1.01683003,-0.2505459,-1.2685552,0.1372804,-1.0579192,0.00998641,-0.4604859,0.62462845,-1.1441425,0.34235729,2.14271002,-0.6957595,1.36811391,-0.4661871,-0.8092028,1.85516497,-1.060534,-0.222614,-0.142455,0.04213443,-0.1250571,-0.4037848,0.21259629,0.61915456,0.03551764,0.04139905,72,0
410,-0.9608187,0.07101302,2.60281934,-0.9986931,-0.38388,-0.2082861,0.36893816,0.05951364,0.50483628,-0.6780213,1.05047512,1.31612485,0.37796461,-0.861677,-1.7558053,0.09783808,-0.4651699,-0.2249191,-0.0197062,0.31531545,-0.1368268,-0.0813335,-0.0161623,0.60534244,-0.1217595,0.73668443,0.07710857,-0.069752,56.09,0
410,-1.0861334,-0.7045477,2.32902145,-0.885715,0.6176765,0.47889418,-0.2674142,0.35404193,0.55899942,-0.7880776,1.23745212,1.36027264,0.17085365,-0.697621,-1.2039236,-0.46526,0.0559945,-1.0023496,-0.5652318,0.1885523,0.02111902,0.21319189,0.18685811,-0.2075431,-0.7010799,0.73760327,-0.0932687,-0.0853724,39.77,0
410,-0.3552208,1.15588175,1.31186501,0.06194451,0.11420666,-0.9902198,0.72819468,-0.1056303,-0.4861833,-0.5253512,-0.1051929,0.25416546,0.73954637,-0.5520048,0.8264274,0.35204444,-0.0261405,-0.21528,-0.0947097,0.15532765,-0.255803,-0.639619,-0.0226756,0.35145634,-0.1394639,0.06985231,0.24957998,0.09998789,0.89,0
411,-0.5665311,-0.0577282,-0.8251209,-1.0402219,1.05972821,3.81127432,0.06604827,1.28020359,-0.5044351,-0.6736898,-0.3155232,-0.1688546,0.22823862,0.47381019,1.47809592,0.62953315,-0.5266968,0.53755053,0.91949674,0.56038634,0.20887522,-0.0461952,0.56767303,1.03925255,-0.3714772,0.99704261,-0.1988365,-0.0190472,235.7,0
411,0.23884927,0.24170189,0.36916052,-2.1240412,-0.1725076,-0.8383449,0.18313347,-0.9214492,0.51794548,-1.2150378,1.9202565,1.44127412,-0.2223909,0.76962436,0.66506919,-0.7767182,-0.0366602,-0.3524612,0.24121183,-0.2683901,0.84654376,0.04736525,-0.1622098,0.2840528,0.77300432,-0.0348585,0.15318547,0.20792353,10,0
413,-1.0756522,1.10123299,0.57916411,-0.4593663,0.60001067,0.16092651,0.57348789,0.27477297,-0.5813681,0.12171064,0.18909924,0.88880449,1.48996083,0.06482765,0.07867751,0.68769905,-1.1569006,0.62039466,0.70451554,0.37226948,-0.0749544,-0.0162177,-0.2673975,-0.9821774,-0.0092944,0.26608119,0.15842127,-0.0591678,40,0
413,1.14659356,-0.3532083,0.83412023,0.7081391,-0.749014,0.18967574,-0.5932125,0.12690236,1.01571811,-0.2551343,-1.5198815,0.04921657,-0.0188804,-0.4028283,0.29138722,0.42436109,-0.4655932,0.07489875,0.26190254,0.01161898,-0.1200624,-0.2684218,-0.1123201,-0.41047,0.34127339,0.36400638,0.00517499,0.02681014,57.5,0
413,-1.5812218,0.39151214,1.91633286,-0.0878401,-0.4214097,0.27044694,-0.1359657,0.23182829,0.37720064,0.38181976,1.30581335,0.20117719,-0.7619777,-0.06713,0.94641999,0.52425425,-0.5779735,0.41742954,-0.3204993,-0.3352642,0.14255676,0.62181247,0.21305262,0.01885912,-0.305393,0.30015629,-0.2876806,0.18540181,30,0
414,-0.3761623,0.46056499,1.68627299,1.30037893,0.19239251,0.20598452,0.55436679,0.09597699,-0.210761,0.14351809,0.96915255,-0.2998211,-2.4010777,0.48095626,-0.2472372,-1.0588384,0.47025924,9.22E-05,0.97722597,0.01052061,0.03085772,0.30153182,-0.072867,0.17856245,-0.3441476,-0.3016809,-7.11E-05,-0.0832022,29.99,0
414,-1.0430677,1.04458176,0.2921859,-2.3785357,-0.1897933,-0.9205255,0.1787217,-0.3840946,0.23723439,-1.33692,1.64887907,1.41735005,-0.1761298,0.92456287,0.48400283,-0.7836874,0.16737022,-0.1617852,0.44724526,-0.2565288,0.93406386,0.31638936,-0.0047093,0.26873791,-0.1771861,-0.1269356,0.29025885,0.12752996,1,0
415,-0.6871578,0.88627117,1.80507701,1.33774152,1.02712589,-0.51747,1.09107076,-0.1545264,-1.5109941,0.41564181,1.11193734,0.46967732,-0.0331587,0.24155537,-1.008203,0.91340103,-1.2035736,-0.274804,-1.0145851,0.02198016,-0.3302263,-1.1169345,0.21204245,0.22477049,-0.6484406,-0.7574466,-0.0852937,-0.0670736,24.02,0
417,-0.4737305,0.69734022,2.27959951,1.35987509,0.34242916,1.39288563,0.28997117,0.17067702,0.57896556,-0.2768929,-1.5774946,1.00916469,1.3039641,-1.3505923,-1.4155337,-1.5570814,0.67250764,-0.9938219,1.60872103,0.33099272,-0.4624249,-0.4868098,-0.2356667,-0.7265681,0.08598133,-0.3510954,0.28906676,-0.0430296,8.61,0
417,-2.6803478,1.87205195,1.14471175,-0.6936636,0.15517167,0.60132458,0.9042009,-0.5200789,3.01306511,3.55569455,-0.9000367,-0.5273382,-0.2877921,-2.0113266,0.48590562,-0.7104755,-0.6372268,-0.4330601,-0.2188765,1.48387669,-0.4595917,0.48542098,-0.3654366,-0.7441176,0.32865464,0.45769526,0.56615247,0.16824104,29.99,0
417,-0.7919931,1.05400661,-0.110012,-1.2341858,2.75135491,3.44306388,0.0553134,-0.1056604,-0.3060744,-0.0942305,0.05363787,-0.3917684,-0.1393604,-0.4460637,1.11375533,0.58502664,-0.5143888,0.32260691,0.33945505,0.11157471,0.42508798,-1.1788287,-0.0321543,0.92839378,-0.1285659,0.04629914,0.06974483,-0.0376208,0.89,0
421,1.16691291,-0.0233669,0.624394,0.78179099,-0.6555565,-0.5166137,-0.1585702,0.03364812,0.287207,-0.0079556,1.10844805,0.8888331,-0.7991661,0.26805644,-0.8551179,-0.1149361,-0.1078788,-0.2051751,0.43443532,-0.1486548,-0.1720501,-0.3902153,0.03023331,0.56281617,0.37373979,0.24042808,-0.0308385,0.00414923,10.69,0
421,-1.3977756,0.00457257,2.52896428,0.64827891,-0.1966251,0.16319006,-0.2782965,0.36604531,0.43549314,-0.3080596,-0.678178,-0.2196425,-0.6434335,-0.3838109,0.81403799,-0.4719597,0.41992474,-0.3344579,0.52441036,0.05648148,-0.0872222,0.15004432,0.32230558,0.09175323,0.1719555,0.50940339,0.2668577,0.09429561,12.41,0
421,1.12178509,0.20636729,0.52908602,1.31822878,-0.1615148,0.02406681,-0.0205034,0.10340133,-0.0234107,0.0393509,1.39199302,1.43267911,0.02233205,0.21835825,-0.8413279,-0.600663,0.07153859,-0.5854199,-0.1548406,-0.1837447,-0.0378969,0.12119534,-0.0466225,0.239376,0.61755953,-0.3424295,0.03961795,0.00710722,1,0
422,-0.7927483,-0.554385,1.69854439,-3.7740391,0.00512899,-0.3531663,0.3620889,0.04496096,1.96838823,-2.2457976,1.03487272,1.4339876,-0.0471051,-0.3831373,-0.0470748,-0.4107257,-0.8725477,0.52040204,-0.5343295,-0.0039594,0.32506743,1.15592106,-0.1719413,-0.2683154,0.00526093,-1.0214705,0.01480569,-0.077789,60.92,0
423,1.17484581,-0.0971048,-0.3610828,0.91449035,0.59457103,1.10666415,-0.1148354,0.30764985,0.34784573,0.06975723,-0.6098347,-0.0596157,-1.2422602,0.43256682,-0.5180484,0.04384093,-0.5374452,0.25109712,0.57059029,-0.1381064,-0.1577695,-0.3887985,-0.3034084,-1.7372876,0.80532946,-0.2217546,0.01855792,-0.0085699,43.34,0
423,1.16112336,0.65404983,0.21196568,2.52186446,0.15658156,-0.5834605,0.4428467,-0.1209144,-0.9594006,0.71586948,-0.1559902,-0.3540743,-0.9171805,0.7276355,0.52175801,-0.0213601,-0.0335095,-0.9587024,-1.3634506,-0.2585455,0.02527823,0.04608512,-0.0257893,0.37701177,0.58596972,0.08086798,-0.0281483,0.00832338,3.75,0
425,-0.3670582,1.03585124,1.10806449,-0.0654585,0.3663059,-0.3226585,0.59634024,0.1096716,-0.3186711,-0.5439207,-0.37358,-0.3045091,-0.2007689,-0.3499634,1.2121777,0.21168514,0.17702686,-0.4254546,-0.311542,0.07394992,-0.262881,-0.671307,-0.0225866,-0.3474849,-0.19711,0.12508255,0.25879572,0.09068924,3.59,0
426,-1.9320554,1.7246178,1.28822881,-0.396998,-0.1402024,2.47052083,-1.8652982,-5.1868549,0.79476354,0.15537939,0.03451732,0.9067379,-0.0271718,-0.4043033,-0.4739494,0.27403409,-0.2223402,0.41688317,0.36344606,-1.1086582,5.27342005,-1.6819974,0.52602452,-1.2071787,-0.0173688,0.37670427,0.13967626,-0.1640941,16.19,0
426,-0.424126,0.943262,1.13335383,-0.1663378,0.38724344,-0.0303816,0.46604481,0.27504096,-0.5279318,-0.3649967,1.29431563,0.21252156,-0.6336554,-0.0824184,0.54771813,0.41506688,-0.0425968,0.10280355,-0.0316988,0.06855125,-0.2111578,-0.5821261,-0.0212269,-0.3791038,-0.2418541,0.10679571,0.25181094,0.0804621,4.95,0
427,-0.847312,0.85426149,0.33881615,0.89013667,0.80475147,1.16550135,-0.081408,0.87901403,-0.3947371,-0.1111141,-0.8413026,-0.2406133,-1.1701812,0.69997684,-0.2427795,-0.3367232,-0.0002983,0.58367424,1.66411718,0.08190434,-0.0466902,-0.0753009,-0.3084791,-1.7331367,0.08703623,-0.1292089,0.29433396,0.0711981,11.36,0
427,-0.8565671,0.84215588,1.71667685,-0.0161776,1.05448581,-0.4403376,1.46357368,-0.3787568,-0.728544,0.04213155,1.47173322,-0.2063995,-1.6905007,0.47675614,-0.136424,-0.318365,-0.5519509,-0.1887456,-0.8574675,-0.1019605,0.04903199,0.29774076,-0.4565015,0.19772418,0.61052321,-0.4205315,-0.4582584,-0.3813062,12.98,0
427,0.17320043,-1.8233461,0.30720849,1.34269067,-1.3581107,-0.1369437,0.35566281,-0.1593109,0.85491912,-0.5818985,-0.8988731,0.84733839,0.40789131,-0.4491372,-0.8736024,-0.4313075,0.24996471,-0.5820093,0.18821947,0.98632495,0.18225507,-0.3275554,-0.5363588,0.50757268,0.33185285,0.46927993,-0.1027215,0.10690092,539.17,0
427,0.82378788,-0.9029379,0.10728028,0.38445077,-0.7900048,-0.4315486,0.11444684,-0.1244673,0.70618547,-0.3849836,-1.1312538,0.00094982,-0.488193,-0.0022131,0.03237269,0.03677335,-0.0544704,-0.5876534,0.53850723,0.38066862,-0.2039725,-0.9955578,-0.1735088,-0.0632,0.18052853,0.84854845,-0.1156658,0.04167361,246.96,0
427,1.03107626,-0.455233,1.56188449,1.56247853,-0.930127,1.40787753,-1.1485633,0.62670233,1.46547995,-0.245998,0.09660388,1.1956297,-0.768875,-0.7287772,-2.0279276,-0.5540182,0.28358647,-0.1218948,0.29554291,-0.2115914,-0.0804144,0.24050444,-0.0878261,-0.2756483,0.47077762,-0.2447893,0.1118754,0.01980555,10,0
430,-1.8602577,-0.6298589,0.96657045,0.84463208,0.75998266,-1.4811729,-0.5096815,0.54072208,-0.7336234,-0.3716215,0.85974116,0.37260884,-1.2401848,0.99839133,-0.3463871,-0.3916786,0.34828943,0.28212477,1.16589317,0.32044963,0.2680278,0.12551524,-0.2250285,0.58666444,-0.0315981,0.57016802,-0.0430075,-0.2237395,0,0
430,-1.6472477,1.62704614,0.82809823,-1.1927085,-1.2183937,-1.5479785,-0.0630646,0.63564065,0.56494497,0.05242321,-0.2505829,0.02022995,-0.763353,0.31484822,0.556575,0.62699654,-0.2483455,-0.4526382,-1.0531113,0.17901446,-0.1368678,-0.2853855,0.14918249,0.92409479,-0.1765092,0.68228663,0.0725082,-0.0950674,2.31,0
